OTU_ID	DA_1	DA_2	DA_3	DA_4	DA_5	DA_6	DS_1	DS_2	DS_3	DS_4	DS_5	DS_6	HA_1	HA_2	HA_3	HA_4	HA_5	HE_1	HE_2	HE_3	HE_4	HE_5	PA_1	PA_2	PA_3	PA_4	PA_5	PE_1	PE_2	PE_3	PE_4	PE_5
Zotu7935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
Zotu7963	0	0	0	0	0	3	0	0	0	0	0	0	0	20	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu8199	6	0	4	2	1	6	3	1	2	1	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Zotu8488	2	0	12	9	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Zotu866	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	7	0	0	0	0	0	8	0	0	0	0	2	0	0	0	2	0
Zotu8757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0
Zotu9070	0	0	0	0	0	0	0	0	0	0	0	0	5	0	13	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	5	10	0	0	8	0
Zotu9478	3	0	6	9	3	4	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1123	0	0	0	0	0	0	0	0	0	0	0	0	0	20	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1301	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	1	0	0	5	0	0	12	0
Zotu1516	0	0	7	3	0	0	3	0	4	8	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1562	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	3	0	0	2	17
Zotu2003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	9	0	0	3	10	1
Zotu2373	0	0	0	0	0	0	0	0	0	1	0	0	1	10	0	6	0	0	0	0	0	0	2	0	2	4	0	0	0	0	2	1
Zotu2581	0	0	0	0	0	0	0	0	0	1	0	0	0	0	12	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu2975	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	6	0	0	2	0
Zotu3170	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	4	16	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Zotu3707	0	0	0	0	0	0	0	0	0	1	0	0	15	8	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4086	0	0	0	0	0	0	0	0	0	0	0	0	3	14	4	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4957	0	0	6	0	0	0	1	0	5	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2	0	0	0	5	0
Zotu5200	0	0	0	2	5	0	0	0	0	0	0	0	0	9	7	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	7	2	0	0	10	0
Zotu7141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	11	1	2	0	0	20	0	0
Zotu7697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	1	2	0	0	0	4	6	0	0	7	1
Zotu9166	0	0	0	2	0	3	0	0	12	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Zotu1169	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	4	3	0	0	11	0
Zotu1207	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1383	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	6	6	0	11	4	0
Zotu1626	0	4	0	1	1	0	17	1	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu2206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	2	9	0	0	12	0
Zotu2521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	7	14	2	0	0	1	0
Zotu3906	0	0	0	7	0	0	0	0	0	14	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu420	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	6	8	0	0	8	0
Zotu49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	9	0	3	12	0
Zotu5026	0	3	7	1	0	4	0	0	3	0	0	0	0	0	5	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu5428	0	0	3	0	3	6	1	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	8	0	1	0	2	0	0	2	0
Zotu5587	10	1	11	1	0	0	0	6	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu5780	0	0	6	0	0	0	9	0	12	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6720	0	0	4	8	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6763	0	0	0	0	0	0	0	0	0	0	0	0	26	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu7015	0	0	0	0	0	0	0	0	0	0	0	0	0	2	19	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
Zotu71	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	1	0	0	0	0	0	0	0	0	1	10	0	3	2	0	6	0
Zotu7891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu8691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0
Zotu9528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
Zotu9543	5	6	4	12	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1013	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	2	3	0	0	0	0	0	0	0	0	0	1	5	0	0	12	0
Zotu1040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	9	5	0	0	10	0
Zotu1740	0	0	3	4	4	0	7	8	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
Zotu1839	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	1	0	0	0	0	0	0	0	0	0	7	0	0	0	16	0	3
Zotu2084	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	2	11	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0
Zotu3177	0	0	0	0	0	0	0	0	0	0	0	0	3	4	8	6	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu36	0	0	0	0	1	0	4	1	1	0	0	0	0	0	2	7	0	0	0	2	0	0	0	4	0	1	2	0	0	0	3	0
Zotu5449	0	0	0	2	0	0	0	0	0	0	0	0	1	4	7	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6003	0	0	0	0	3	0	0	0	0	0	0	0	0	11	10	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0
Zotu7554	0	1	0	2	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	11	0	0	8	0
Zotu8040	0	0	5	1	0	0	0	0	16	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
Zotu8099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	2	11	0	0
Zotu8267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu8812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	21	0	3	0	3	0
Zotu8831	0	0	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	1	2	0	9	0	3
Zotu8906	0	1	7	10	6	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
Zotu9254	0	0	10	6	0	0	0	0	4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Zotu111	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	10	5	1	10	0
Zotu1194	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1208	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	6	0	0	0	0	0	0	0	0	0	0	3	9	0	8	5	0
Zotu1293	0	0	1	1	0	0	0	0	0	0	0	0	2	6	1	7	1	0	0	0	0	0	0	0	0	1	8	3	0	0	0	0
Zotu1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	9	0	0	12	0
Zotu1833	0	0	1	6	1	0	0	0	1	18	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Zotu2234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	4	3	5	6	0	0	9	0
Zotu3109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	0	0	0	0	0	0	0	5	0	4	5	0	0	8	0
Zotu3140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	2	0	0	0	0	0	0	0	0	0	6	2	2	0	9	0
Zotu3328	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	1	0	0	0	0
Zotu3538	0	0	5	0	0	0	2	3	1	8	9	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4033	0	0	13	6	4	3	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0
Zotu4073	0	0	0	0	0	0	0	0	0	0	0	0	0	25	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4595	0	0	2	13	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu5784	0	0	0	2	0	0	0	0	0	0	0	0	0	4	7	9	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Zotu5895	2	0	10	10	1	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6043	0	4	0	1	0	0	4	0	9	7	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu608	0	0	0	0	0	0	2	1	0	5	0	0	0	1	1	6	0	0	0	0	0	0	0	0	0	0	0	5	0	4	5	0
Zotu6178	0	3	7	8	5	7	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6207	0	0	0	0	0	0	0	0	0	0	0	0	2	12	12	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6324	0	0	0	0	0	0	4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13	0	1	2	0	0	3
Zotu6445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	15	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
Zotu646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	1	6	9	0	0	9	0
Zotu6553	0	0	14	5	9	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6718	8	3	1	0	0	0	17	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu69	2	1	1	2	0	0	4	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	3	8	0	1	3	0
Zotu6929	0	3	1	23	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu7196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	9	1	0	0	4	0	12
Zotu7569	0	0	0	0	0	0	0	0	0	0	2	0	17	10	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu76	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	8	0	0	0	0	0	0	3	1	0	0	5	2	8	0	2	0
Zotu9028	0	0	0	0	5	0	0	0	0	0	0	0	16	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1181	0	0	0	0	0	0	0	0	0	0	0	0	0	11	5	1	2	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0
Zotu1197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	8	7	2	5	0	0	7	0
Zotu2128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	0	4	0	0	0	14	0
Zotu2689	0	0	0	0	0	0	0	0	0	0	0	0	0	26	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu2746	0	0	0	0	0	0	0	0	0	0	0	0	0	1	22	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3000	0	4	11	7	0	0	1	0	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3447	0	0	7	0	0	0	0	0	6	8	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3947	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	9	3	0	12	0
Zotu4064	0	0	0	0	0	0	0	0	0	0	0	0	19	2	3	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu5256	0	0	0	0	0	0	0	0	0	0	0	0	0	5	8	1	13	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0
Zotu5778	0	0	0	0	0	0	0	0	0	0	0	0	14	5	0	9	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6492	0	0	4	4	0	1	0	2	7	8	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6659	0	0	0	0	0	0	0	0	0	0	0	0	19	2	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu7103	0	0	0	0	0	0	0	0	0	0	0	0	6	4	8	1	8	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
Zotu7334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu8349	3	0	23	1	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu8499	3	0	1	2	0	0	4	2	15	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu8521	0	4	0	1	0	0	10	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu8648	0	0	9	1	1	0	0	0	14	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu9598	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	12	0	0	0	1	0	0	0	0	0	0	0
Zotu985	0	1	11	3	0	0	0	0	0	0	0	0	3	5	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Zotu9881	0	0	9	5	0	0	0	0	15	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1326	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	8	11	0
Zotu2418	2	23	1	0	9	8	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu291	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	4	2	0	10	0
Zotu3611	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	25	0	2	0	0	0
Zotu438	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	9	8	0	0	8	0
Zotu4623	0	0	4	4	0	0	0	2	10	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4635	0	0	5	0	0	0	1	0	21	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4828	0	0	5	13	0	0	0	0	7	3	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu509	0	0	3	4	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	5	2	2	0	0	6	4
Zotu5623	0	1	20	6	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
Zotu5647	0	1	0	0	1	0	0	0	0	0	0	0	3	5	8	0	7	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0
Zotu579	0	0	0	0	0	0	0	0	0	0	0	0	2	0	15	2	1	0	0	0	0	0	0	0	0	0	2	0	0	0	8	0
Zotu5874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6137	0	0	0	0	0	0	0	0	0	0	0	0	7	4	0	1	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	14	5	5	0	0	3	3	3	0
Zotu633	0	3	1	1	1	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	15	0	0	5	0
Zotu6374	0	1	26	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu700	0	0	0	0	0	0	17	0	0	0	0	0	0	4	0	1	4	0	0	0	0	0	0	0	0	0	2	2	0	0	2	0
Zotu7301	3	0	5	1	4	1	0	0	0	2	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	6	0
Zotu7356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu7544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
Zotu7853	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
Zotu7870	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
Zotu8036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	8	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
Zotu8115	0	0	0	0	0	0	0	0	0	0	0	0	4	4	9	3	10	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Zotu8858	0	0	9	11	9	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu8970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	25	0	0	0	5	0
Zotu9246	5	4	3	0	0	0	15	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu9320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0
Zotu9839	0	0	0	0	0	0	0	0	0	0	0	0	3	4	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu9841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0
Zotu1616	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	2	3	0	0	16	0
Zotu2198	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	6	2	0	10	0
Zotu3401	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	9	2	0	0	16	0
Zotu3581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	3	0	0	0	0	0	0	0	0	0
Zotu5353	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	9	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
Zotu5933	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	12	0
Zotu6059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	8	7	1	0	2	13	0	3
Zotu644	0	3	3	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	6	11	0	0	6	0
Zotu6801	2	0	0	0	3	0	0	8	2	3	10	0	0	6	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
Zotu6918	0	0	0	0	0	0	0	0	0	0	0	0	0	5	14	6	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu7260	0	1	10	6	0	0	0	0	7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu8261	0	0	1	3	0	4	0	0	4	0	6	0	0	13	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
Zotu9379	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	2	8	3	0	12	0
Zotu1068	0	0	1	0	0	0	0	0	0	0	0	0	4	1	2	9	4	0	0	0	0	0	0	0	0	0	3	5	0	0	5	0
Zotu134	0	0	0	0	0	0	5	9	1	0	0	0	0	0	1	1	0	0	0	0	0	0	5	0	2	0	5	1	0	0	6	0
Zotu1396	0	0	3	0	0	0	0	0	0	0	0	0	12	7	3	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1581	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	25	0	2	0	0	0	0
Zotu1961	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	6	10	6	0	0	3	0
Zotu2145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0
Zotu2250	0	0	0	0	0	0	0	0	0	0	0	0	2	5	1	0	0	0	0	0	0	0	0	0	1	22	1	1	0	0	0	0
Zotu293	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	6	7	4	0	0	9	0
Zotu3143	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	2	0	6	12	1	0	0	13	0	1
Zotu4906	0	0	0	0	0	0	0	0	0	0	0	0	2	2	19	0	4	0	0	0	0	0	2	0	0	5	0	0	0	0	0	0
Zotu773	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	5	3	0	9	0
Zotu7767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	11	0	6	0	2	0	10	0
Zotu8463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	2	1	14	2	0	0	0	0	6
Zotu8611	0	6	0	0	0	0	14	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu8666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
Zotu8915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
Zotu9244	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	7	6	0	0	0	0	0	0	2	2	11	0	0	0	0	0	0
Zotu9354	2	3	19	6	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Zotu9780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1488	0	0	0	0	0	0	0	0	0	0	0	1	7	6	10	6	0	0	0	0	0	0	0	1	0	3	0	0	0	0	1	0
Zotu1733	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	13	0	0	0	0	0	0	2	0	14	0	0	0	3	0	0	0
Zotu2044	6	0	13	14	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu2837	0	0	1	3	0	0	1	0	0	0	0	0	0	1	0	2	4	0	0	0	0	0	0	0	0	0	6	0	3	0	12	0
Zotu3476	0	9	15	4	11	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3721	2	6	2	0	0	10	9	3	2	2	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3766	0	0	0	0	0	0	0	0	0	5	1	0	0	2	0	3	0	0	0	0	0	0	0	14	0	0	4	2	2	3	0	0
Zotu459	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	12	0	0	0	0	0	0	3	0	0	4	8	3	0	0	4	0
Zotu5061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0
Zotu5886	8	1	6	6	0	0	5	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	4	0
Zotu6080	0	0	0	0	0	0	0	0	0	0	0	0	1	1	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6721	0	43	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
